,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_lik[6187],-1.61891,0.00623849,0.279035,0.130113,-2.24109,-1.51743,-1.39593,2021.0,1725.23,0.999722
log_lik[6188],-3.10026,0.0196064,0.913107,0.86231,-4.83315,-2.89485,-2.06401,2404.57,1527.9,0.999979
log_lik[6189],-1.58603,0.00591879,0.261658,0.104879,-2.08248,-1.4998,-1.39209,2052.18,1893.48,1.00206
log_lik[6190],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6191],-1.56307,0.00617768,0.199058,0.105205,-1.90765,-1.49696,-1.39664,1363.48,1099.11,1.0049
log_lik[6192],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6193],-0.926337,0.00730731,0.367248,0.302665,-1.60493,-0.841529,-0.499495,2842.82,1443.19,0.999645
log_lik[6194],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6195],-1.66019,0.00652867,0.264781,0.191315,-2.19455,-1.57919,-1.40224,1906.01,1649.2,1.00015
log_lik[6196],-0.838589,0.00597381,0.337573,0.260113,-1.48446,-0.757331,-0.461712,3554.35,1527.96,0.999962
log_lik[6197],-0.837937,0.0055305,0.318555,0.264,-1.43542,-0.769784,-0.468809,4239.05,1848.13,0.999581
log_lik[6198],-1.64318,0.00576044,0.25094,0.163716,-2.1478,-1.54993,-1.4022,2194.8,1704.94,1.00021
log_lik[6199],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6200],-0.987909,0.00736641,0.39684,0.316342,-1.72399,-0.901769,-0.52072,2961.11,1911.01,1.00016
log_lik[6201],-2.37032,0.0117197,0.567692,0.52189,-3.49061,-2.23225,-1.74454,2863.19,1847.47,1.00189
log_lik[6202],-1.56227,0.00521937,0.186315,0.10396,-1.92328,-1.50226,-1.39747,1487.12,1452.97,1.0008
log_lik[6203],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6204],-1.13775,0.00848681,0.459104,0.378558,-2.0487,-1.03438,-0.596892,3001.29,1752.36,1.00055
log_lik[6205],-2.21632,0.0112117,0.486647,0.396595,-3.21909,-2.07597,-1.73054,2413.38,1643.6,0.999975
log_lik[6206],-1.57125,0.00584309,0.218443,0.108986,-1.98622,-1.49821,-1.39253,1703.26,1422.95,0.999673
log_lik[6207],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6208],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6209],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6210],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6211],-1.65107,0.0129755,0.683751,0.57596,-3.00807,-1.49147,-0.831227,2691.84,1496.09,1.0007
log_lik[6212],-2.8224,0.0170964,0.78182,0.66081,-4.36008,-2.60652,-2.03377,2318.91,1717.48,1.00043
log_lik[6213],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6214],-1.9159,0.010713,0.535264,0.37423,-3.00886,-1.75593,-1.41907,2743.77,1855.07,0.999779
log_lik[6215],-2.33322,0.00865448,0.382554,0.218832,-3.10713,-2.20057,-2.00556,1957.31,1687.23,1.00043
log_lik[6216],-2.14016,0.0088234,0.344406,0.148475,-2.77105,-2.01774,-1.88352,1714.55,1730.86,1.00101
log_lik[6217],-2.49466,0.00941811,0.392174,0.189158,-3.31086,-2.33983,-2.17723,1733.96,1620.37,0.999945
log_lik[6218],-2.45569,0.00930307,0.349316,0.173716,-3.15033,-2.32369,-2.17221,1603.42,1564.24,1.00255
log_lik[6219],-2.7452,0.0129621,0.478127,0.255674,-3.70706,-2.56766,-2.35721,1642.25,1603.03,0.999246
log_lik[6220],-3.19761,0.0166765,0.823018,0.56877,-4.93438,-2.90882,-2.4605,2435.82,1973.55,1.00003
log_lik[6221],-2.39033,0.0118684,0.577941,0.340657,-3.58064,-2.17207,-1.89679,2988.68,1922.17,0.99948
log_lik[6222],-2.23476,0.0105441,0.45713,0.195718,-3.19174,-2.05215,-1.89086,2448.07,1921.58,0.999714
log_lik[6223],-2.37892,0.008312,0.341799,0.173805,-3.08118,-2.25057,-2.09814,1757.15,1580.48,1.00054
log_lik[6224],-2.65525,0.0123388,0.543559,0.333214,-3.78095,-2.45534,-2.18752,2009.48,1666.01,1.0012
log_lik[6225],-2.28965,0.00874874,0.35651,0.164658,-3.04028,-2.15336,-2.009,1901.72,1489.94,0.999727
log_lik[6226],-2.40041,0.0163397,0.849414,0.780537,-3.9708,-2.24911,-1.29951,3107.15,1778.52,0.999708
log_lik[6227],-2.44494,0.0122855,0.497029,0.304467,-3.45471,-2.26661,-2.01667,1844.91,1675.08,1.00066
log_lik[6228],-1.98608,0.00778623,0.369382,0.162523,-2.68546,-1.85729,-1.71054,2328.92,1848.89,1.00041
log_lik[6229],-2.85318,0.0154729,0.756696,0.58602,-4.44784,-2.6112,-2.12467,2960.85,1749.05,1.00257
log_lik[6230],-1.89269,0.00937799,0.497956,0.364734,-2.8966,-1.74079,-1.41478,3142.28,1891.52,1.00024
log_lik[6231],-2.20895,0.00843527,0.368531,0.218498,-2.95896,-2.07671,-1.88701,2378.29,1627.98,1.00368
log_lik[6232],-1.89883,0.00607961,0.228833,0.114175,-2.32529,-1.82254,-1.7115,1515.1,1481.54,1.00022
log_lik[6233],-1.93989,0.00665264,0.263341,0.146244,-2.48496,-1.84315,-1.70665,1739.36,1568.82,1.00062
log_lik[6234],-1.56075,0.00523212,0.211217,0.101862,-1.992,-1.49194,-1.39091,2055.64,1395.57,1.00054
log_lik[6235],-1.54018,0.00451083,0.177156,0.0859537,-1.87554,-1.48562,-1.391,1690.81,1873.33,1.00043
log_lik[6236],-1.53272,0.00359206,0.148073,0.0916766,-1.83493,-1.48865,-1.39059,1812.56,1697.52,1.00019
log_lik[6237],-1.10723,0.00793972,0.427072,0.347891,-1.96264,-1.01155,-0.596451,3251.3,1707.02,1.00159
log_lik[6238],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6239],-2.27122,0.010333,0.513026,0.468576,-3.25181,-2.13685,-1.73244,2804.17,1610.85,0.999353
log_lik[6240],-1.13388,0.00795481,0.431881,0.364935,-1.9468,-1.0434,-0.616338,3044.33,1659.01,1.00617
log_lik[6241],-1.19503,0.00837683,0.4265,0.379999,-2.0043,-1.12202,-0.651669,2813.64,1657.96,1.00058
log_lik[6242],-2.81672,0.0161169,0.733539,0.686436,-4.22122,-2.67392,-1.94107,2092.86,1864.88,1.0047
log_lik[6243],-1.40318,0.0105293,0.528506,0.461237,-2.39496,-1.30347,-0.755811,2418.28,1705.84,0.999415
log_lik[6244],-2.66854,0.0148749,0.715545,0.660587,-4.06634,-2.49004,-1.91689,2656.04,1642.84,0.999486
log_lik[6245],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6246],-1.55674,0.00603447,0.206379,0.0972734,-1.95375,-1.48911,-1.39038,1719.38,1492.71,1.00012
log_lik[6247],-1.31341,0.0103662,0.515884,0.428417,-2.28484,-1.20208,-0.691898,2766.17,1898.84,1.00397
log_lik[6248],-2.06473,0.00806963,0.370965,0.260989,-2.77333,-1.94456,-1.72006,2412.68,1860.91,1.00017
log_lik[6249],-2.05234,0.00747521,0.351738,0.247646,-2.76375,-1.93249,-1.72148,2398.74,1544.08,1.00088
log_lik[6250],-1.37196,0.010154,0.535888,0.451799,-2.36861,-1.26349,-0.737233,3026.51,1695.93,1.00155
log_lik[6251],-2.04745,0.00901244,0.352986,0.251671,-2.76631,-1.92869,-1.71592,2146.59,1264.86,1.00016
log_lik[6252],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6253],-1.54268,0.0124308,0.607303,0.488546,-2.69396,-1.41385,-0.829304,3268.39,1587.83,1.00059
log_lik[6254],-2.3577,0.0094295,0.478424,0.377337,-3.2644,-2.21511,-1.8994,2728.65,1719.62,0.999396
log_lik[6255],-1.79642,0.0105598,0.450219,0.274741,-2.64348,-1.65333,-1.41298,2375.61,1791.17,0.999485
log_lik[6256],-3.62811,0.0233143,1.09978,1.06486,-5.74293,-3.42073,-2.28071,2353.2,1611.56,0.999927
log_lik[6257],-2.02458,0.0129025,0.694706,0.617392,-3.32337,-1.93068,-1.10008,3007.33,2033.48,0.999697
log_lik[6258],-2.24589,0.0103209,0.415391,0.247046,-3.06006,-2.10008,-1.89283,2035.42,1855.3,1.00028
log_lik[6259],-1.90046,0.00751927,0.249144,0.111269,-2.37708,-1.81529,-1.70628,1524.6,1435.76,1.00182
log_lik[6260],-2.36353,0.0107289,0.497569,0.364846,-3.37845,-2.20782,-1.89755,2309.72,1785.15,1.00128
log_lik[6261],-1.61173,0.00809965,0.31869,0.113137,-2.22978,-1.50347,-1.39459,1774.27,1621.63,1.00035
log_lik[6262],-1.36785,0.00154238,0.108131,0.10267,-1.56047,-1.36359,-1.19418,5126.16,1442.45,1.00597
log_lik[6263],-1.58127,0.00668891,0.230263,0.11333,-2.0107,-1.50518,-1.39202,1401.25,1200.75,1.00139
log_lik[6264],-1.10496,0.00957886,0.529709,0.41804,-2.13808,-0.974903,-0.50807,3872.72,1522.46,1.00123
log_lik[6265],-1.95025,0.0136011,0.670734,0.450747,-3.26627,-1.76342,-1.28456,2731.69,1472.98,1.00006
log_lik[6266],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6267],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6268],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6269],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6270],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6271],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6272],-3.24022,0.0136528,0.561026,0.346498,-4.35273,-3.05009,-2.72213,2142.76,1371.5,0.999484
log_lik[6273],-3.00762,0.0150957,0.839664,0.771738,-4.55196,-2.85947,-1.94056,3131.6,1735.12,1.00152
log_lik[6274],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6275],-4.15701,0.0231826,1.00462,0.783391,-6.17136,-3.85677,-3.16828,2198.0,1791.46,0.999291
log_lik[6276],-3.53581,0.0145254,0.56353,0.340561,-4.63631,-3.34396,-3.01926,1914.48,1531.48,0.9996
log_lik[6277],-2.90918,0.009107,0.424057,0.224703,-3.75839,-2.77558,-2.53294,2634.42,1655.32,0.999856
log_lik[6278],-2.80285,0.00731112,0.282475,0.168334,-3.31445,-2.73079,-2.52674,1793.61,1727.99,1.00037
log_lik[6279],-2.76293,0.00875183,0.484515,0.367759,-3.72466,-2.62545,-2.26653,3533.69,1810.42,0.999492
log_lik[6280],-3.3642,0.0122345,0.515375,0.35936,-4.39375,-3.20656,-2.85181,1981.05,1498.54,1.00015
log_lik[6281],-2.92528,0.0118476,0.581925,0.464224,-4.12493,-2.77297,-2.29616,2834.18,1670.56,1.00349
log_lik[6282],-3.01188,0.00995194,0.331388,0.183427,-3.67483,-2.90868,-2.70735,1498.66,1247.67,1.00102
log_lik[6283],-3.24995,0.00971469,0.370296,0.194836,-4.00732,-3.13518,-2.91536,1653.58,1651.58,1.00005
log_lik[6284],-4.74093,0.0246752,1.22164,1.07775,-7.09539,-4.42084,-3.43641,2869.78,1492.95,0.999505
log_lik[6285],-3.35964,0.00933869,0.3827,0.233636,-4.12645,-3.24583,-2.99918,1878.27,1965.11,1.00145
log_lik[6286],-2.93239,0.0102544,0.434018,0.240537,-3.85009,-2.79956,-2.5295,2492.47,1599.46,0.99998
log_lik[6287],-2.78487,0.0062388,0.260475,0.163605,-3.25987,-2.72006,-2.52661,1971.46,1626.43,0.999611
log_lik[6288],-3.41668,0.0129973,0.61275,0.519548,-4.6329,-3.24615,-2.75679,2229.69,1743.71,0.99956
log_lik[6289],-2.06252,0.00900588,0.46351,0.393297,-2.95638,-1.97468,-1.48068,2693.92,1633.06,1.00001
log_lik[6290],-1.8185,0.00674071,0.353584,0.314415,-2.47505,-1.7544,-1.36712,2907.23,1746.3,0.999857
log_lik[6291],-1.72107,0.00631142,0.342024,0.288358,-2.34414,-1.66131,-1.30061,3158.89,1586.78,0.999915
log_lik[6292],-1.72423,0.00804681,0.418297,0.315631,-2.53315,-1.62947,-1.26623,3404.09,1768.44,0.999401
log_lik[6293],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6294],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6295],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6296],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6297],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6298],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6299],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6300],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6301],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6302],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6303],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6304],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6305],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6306],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6307],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6308],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6309],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6310],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6311],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6312],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6313],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6314],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6315],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6316],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6317],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6318],-2.55901,0.00880776,0.399611,0.195548,-3.30744,-2.4409,-2.21716,2851.21,1465.93,0.999739
log_lik[6319],-3.27242,0.0119737,0.548545,0.373608,-4.3649,-3.09249,-2.74022,2374.53,1731.03,1.00031
log_lik[6320],-2.84835,0.0155532,0.751239,0.654679,-4.27304,-2.71365,-1.89189,2254.1,1706.65,0.99948
log_lik[6321],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6322],-3.35301,0.0123804,0.479341,0.254362,-4.37588,-3.19018,-2.92912,1767.08,1632.95,0.999683
log_lik[6323],-3.63755,0.0125793,0.581966,0.374846,-4.79011,-3.43602,-3.08931,2339.19,1631.61,1.00021
log_lik[6324],-3.3567,0.0129936,0.627731,0.438042,-4.62338,-3.16603,-2.7521,2806.65,1557.6,0.99933
log_lik[6325],-3.92717,0.017709,0.902214,0.770893,-5.68671,-3.70107,-2.93064,3265.13,1567.16,0.999972
log_lik[6326],-4.64558,0.0221684,1.01049,0.649134,-6.65344,-4.28794,-3.73504,2308.53,1869.85,1.00048
log_lik[6327],-4.17526,0.0150197,0.574734,0.291264,-5.29794,-3.9741,-3.6956,1606.64,1825.83,1.00199
log_lik[6328],-4.11435,0.0153646,0.545739,0.26245,-5.26058,-3.91915,-3.66006,1493.01,1412.48,0.999265
log_lik[6329],-4.05933,0.0144756,0.619111,0.310434,-5.29072,-3.84479,-3.54902,1850.56,1549.65,0.999951
log_lik[6330],-4.42197,0.0165419,0.701441,0.394846,-5.82472,-4.1814,-3.81707,2156.08,1712.38,0.999371
log_lik[6331],-4.1135,0.0164974,0.566749,0.276735,-5.20616,-3.91735,-3.63631,1475.02,1469.79,1.00007
log_lik[6332],-4.39604,0.0172524,0.723318,0.355587,-5.95103,-4.12385,-3.79922,1981.7,1840.14,1.00035
log_lik[6333],-3.98896,0.0135098,0.495428,0.251998,-4.97504,-3.82336,-3.56874,1591.83,1394.75,1.00253
log_lik[6334],-4.01036,0.0148046,0.593229,0.321554,-5.16405,-3.79998,-3.49079,1983.54,1730.05,1.00005
log_lik[6335],-3.63543,0.0133407,0.480913,0.247127,-4.54228,-3.48188,-3.222,1650.05,1544.78,1.0026
log_lik[6336],-3.69781,0.0188622,0.980126,0.814592,-5.6621,-3.44412,-2.65642,3349.2,1719.45,1.00011
log_lik[6337],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6338],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6339],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6340],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6341],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6342],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6343],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6344],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6345],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6346],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6347],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6348],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6349],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6350],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6351],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6352],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6353],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6354],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6355],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6356],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6357],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6358],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6359],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6360],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6361],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6362],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6363],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6364],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6365],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6366],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6367],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6368],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6369],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6370],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6371],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6372],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6373],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6374],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6375],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6376],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6377],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6378],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6379],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6380],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6381],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6382],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6383],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6384],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6385],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6386],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6387],-1.65784,0.0097777,0.452056,0.292183,-2.49514,-1.54338,-1.20548,2509.68,1642.7,0.999624
log_lik[6388],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6389],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6390],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6391],-2.67782,0.0112296,0.413229,0.314889,-3.52527,-2.55316,-2.24878,1566.2,1472.73,1.00062
log_lik[6392],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6393],-1.6926,0.00769248,0.385784,0.306891,-2.42456,-1.59401,-1.26362,2402.13,1785.07,1.00062
log_lik[6394],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6395],-2.64769,0.0106702,0.400398,0.290834,-3.45652,-2.52349,-2.2386,1633.04,1405.98,1.00255
log_lik[6396],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6397],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6398],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6399],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6400],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6401],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6402],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
log_lik[6403],-0.369066,0.000657136,0.0412298,0.0420569,-0.437472,-0.36751,-0.302201,3904.45,1266.05,0.999695
